station,horizon,persistence,actual_events,predicted_events,matched_events,false_alarms,missed_events,event_precision,event_recall,event_f1,onset_error_hours,onset_error_hours_n,peak_error_hours,peak_error_hours_n,duration_error_hours,duration_error_hours_n,recovery_error_hours,recovery_error_hours_n
R K Puram Delhi DPCC,24,3,84,58,46,12,38,0.7931034482758621,0.5476190476190477,0.647887323943662,8.166666666666666,30,4.934782608695652,46,8.3,20,5.88,25
R K Puram Delhi DPCC,24,6,52,44,36,8,16,0.8181818181818182,0.6923076923076923,0.7500000000000001,9.48,25,5.972222222222222,36,8.222222222222221,18,5.590909090909091,22
Rohini Delhi DPCC,1,2,102,105,91,14,11,0.8666666666666667,0.8921568627450981,0.8792270531400966,1.975609756097561,82,2.4615384615384617,91,1.6857142857142857,70,1.3246753246753247,77
Rohini Delhi DPCC,1,3,89,85,76,9,13,0.8941176470588236,0.8539325842696629,0.8735632183908046,2.08955223880597,67,2.763157894736842,76,1.8214285714285714,56,1.4126984126984128,63
Rohini Delhi DPCC,1,6,61,59,54,5,7,0.9152542372881356,0.8852459016393442,0.9,2.739130434782609,46,3.6296296296296298,54,1.85,40,1.1956521739130435,46
Rohini Delhi DPCC,6,2,108,84,65,19,43,0.7738095238095238,0.6018518518518519,0.6770833333333333,5.0212765957446805,47,5.846153846153846,65,7.486486486486487,37,4.340909090909091,44
Rohini Delhi DPCC,6,3,95,74,61,13,34,0.8243243243243243,0.6421052631578947,0.7218934911242604,5.2,45,6.163934426229508,61,7.714285714285714,35,4.439024390243903,41
Rohini Delhi DPCC,6,6,57,53,39,14,18,0.7358490566037735,0.6842105263157895,0.709090909090909,6.333333333333333,33,8.461538461538462,39,9.0,25,5.241379310344827,29
Rohini Delhi DPCC,12,2,114,85,69,16,45,0.8117647058823529,0.6052631578947368,0.6934673366834171,3.6595744680851063,47,5.188405797101449,69,8.114285714285714,35,5.5,44
Rohini Delhi DPCC,12,3,104,77,61,16,43,0.7922077922077922,0.5865384615384616,0.6740331491712708,4.069767441860465,43,5.819672131147541,61,8.290322580645162,31,6.083333333333333,36
Rohini Delhi DPCC,12,6,59,52,38,14,21,0.7307692307692307,0.6440677966101694,0.6846846846846847,4.285714285714286,28,7.578947368421052,38,8.863636363636363,22,7.538461538461538,26
Rohini Delhi DPCC,24,2,110,91,67,24,43,0.7362637362637363,0.6090909090909091,0.6666666666666667,4.108695652173913,46,5.611940298507463,67,7.235294117647059,34,3.86046511627907,43
Rohini Delhi DPCC,24,3,97,84,64,20,33,0.7619047619047619,0.6597938144329897,0.707182320441989,4.395348837209302,43,6.015625,64,7.34375,32,3.8292682926829267,41
Rohini Delhi DPCC,24,6,57,61,42,19,15,0.6885245901639344,0.7368421052631579,0.7118644067796609,5.678571428571429,28,7.809523809523809,42,8.434782608695652,23,4.344827586206897,29
Shadipur Delhi CPCB,1,2,254,235,207,28,47,0.8808510638297873,0.8149606299212598,0.8466257668711656,1.763819095477387,199,3.21256038647343,207,2.230366492146597,191,1.5101010101010102,198
Shadipur Delhi CPCB,1,3,209,187,168,19,41,0.8983957219251337,0.8038277511961722,0.8484848484848485,1.8944099378881987,161,3.6904761904761907,168,2.509677419354839,155,1.6459627329192548,161
Shadipur Delhi CPCB,1,6,125,117,108,9,17,0.9230769230769231,0.864,0.8925619834710743,2.0388349514563107,103,4.925925925925926,108,3.0202020202020203,99,2.0194174757281553,103
Shadipur Delhi CPCB,6,2,257,158,126,32,131,0.7974683544303798,0.490272373540856,0.6072289156626506,5.678260869565217,115,6.5,126,8.963302752293577,109,5.5964912280701755,114
Shadipur Delhi CPCB,6,3,212,146,117,29,95,0.8013698630136986,0.5518867924528302,0.6536312849162011,6.546296296296297,108,7.555555555555555,117,10.372549019607844,102,6.247619047619048,105
Shadipur Delhi CPCB,6,6,122,102,84,18,38,0.8235294117647058,0.6885245901639344,0.7499999999999999,7.878048780487805,82,9.095238095238095,84,11.265822784810126,79,7.2125,80
Shadipur Delhi CPCB,12,2,258,181,128,53,130,0.7071823204419889,0.49612403100775193,0.5831435079726652,6.208333333333333,120,6.6171875,128,10.596491228070175,114,6.128205128205129,117
Shadipur Delhi CPCB,12,3,212,152,115,37,97,0.756578947368421,0.5424528301886793,0.6318681318681318,6.252336448598131,107,6.791304347826087,115,10.524752475247524,101,6.5576923076923075,104
Shadipur Delhi CPCB,12,6,126,99,74,25,52,0.7474747474747475,0.5873015873015873,0.6577777777777778,8.36231884057971,69,8.68918918918919,74,12.701492537313433,67,8.313432835820896,67
Shadipur Delhi CPCB,24,2,259,165,121,44,138,0.7333333333333333,0.4671814671814672,0.570754716981132,5.27027027027027,111,5.454545454545454,121,9.77,100,6.08411214953271,107
Shadipur Delhi CPCB,24,3,212,147,110,37,102,0.7482993197278912,0.5188679245283019,0.6128133704735376,5.52,100,5.890909090909091,110,10.233333333333333,90,6.453608247422681,97
Shadipur Delhi CPCB,24,6,123,110,72,38,51,0.6545454545454545,0.5853658536585366,0.6180257510729614,7.015151515151516,66,7.333333333333333,72,10.85483870967742,62,7.3076923076923075,65
Sirifort Delhi CPCB,1,2,57,53,50,3,7,0.9433962264150944,0.8771929824561403,0.9090909090909091,1.7619047619047619,42,2.52,50,1.7575757575757576,33,0.8205128205128205,39
Sirifort Delhi CPCB,1,3,47,45,41,4,6,0.9111111111111111,0.8723404255319149,0.891304347826087,1.9705882352941178,34,2.8048780487804876,41,2.074074074074074,27,0.8125,32
Sirifort Delhi CPCB,1,6,36,34,32,2,4,0.9411764705882353,0.8888888888888888,0.9142857142857143,2.0714285714285716,28,3.21875,32,2.090909090909091,22,0.8333333333333334,24
Sirifort Delhi CPCB,6,2,62,56,41,15,21,0.7321428571428571,0.6612903225806451,0.6949152542372881,4.689655172413793,29,4.682926829268292,41,7.380952380952381,21,3.5833333333333335,24
Sirifort Delhi CPCB,6,3,50,47,35,12,15,0.7446808510638298,0.7,0.7216494845360825,5.115384615384615,26,5.285714285714286,35,7.315789473684211,19,3.3181818181818183,22
Sirifort Delhi CPCB,6,6,36,33,27,6,9,0.8181818181818182,0.75,0.7826086956521738,5.304347826086956,23,5.777777777777778,27,6.388888888888889,18,4.6,20
Sirifort Delhi CPCB,12,2,66,56,42,14,24,0.75,0.6363636363636364,0.6885245901639345,6.103448275862069,29,6.904761904761905,42,10.0,21,5.1923076923076925,26
Sirifort Delhi CPCB,12,3,53,46,36,10,17,0.782608695652174,0.6792452830188679,0.7272727272727273,6.68,25,7.333333333333333,36,9.722222222222221,18,5.181818181818182,22
Sirifort Delhi CPCB,12,6,40,39,31,8,9,0.7948717948717948,0.775,0.7848101265822786,7.363636363636363,22,8.225806451612904,31,10.25,16,5.315789473684211,19
Sirifort Delhi CPCB,24,2,66,64,46,18,20,0.71875,0.696969696969697,0.7076923076923077,3.9655172413793105,29,5.065217391304348,46,10.55,20,6.310344827586207,29
Sirifort Delhi CPCB,24,3,54,55,41,14,13,0.7454545454545455,0.7592592592592593,0.7522935779816514,4.185185185185185,27,5.390243902439025,41,10.277777777777779,18,6.115384615384615,26
Sirifort Delhi CPCB,24,6,38,38,29,9,9,0.7631578947368421,0.7631578947368421,0.7631578947368421,4.909090909090909,22,6.689655172413793,29,12.0,15,7.2631578947368425,19
Sonia Vihar Delhi DPCC,1,2,108,100,88,12,20,0.88,0.8148148148148148,0.8461538461538461,2.3333333333333335,78,2.875,88,3.072463768115942,69,1.9350649350649352,77
Sonia Vihar Delhi DPCC,1,3,86,75,70,5,16,0.9333333333333333,0.813953488372093,0.8695652173913044,2.6166666666666667,60,3.2285714285714286,70,3.7169811320754715,53,2.2459016393442623,61
Sonia Vihar Delhi DPCC,1,6,55,49,46,3,9,0.9387755102040817,0.8363636363636363,0.8846153846153846,3.1052631578947367,38,4.217391304347826,46,5.21875,32,3.210526315789474,38
Sonia Vihar Delhi DPCC,6,2,113,82,57,25,56,0.6951219512195121,0.504424778761062,0.5846153846153846,8.30952380952381,42,5.684210526315789,57,7.424242424242424,33,4.368421052631579,38
Sonia Vihar Delhi DPCC,6,3,90,66,48,18,42,0.7272727272727273,0.5333333333333333,0.6153846153846153,9.428571428571429,35,6.645833333333333,48,8.214285714285714,28,5.03125,32
Sonia Vihar Delhi DPCC,6,6,52,43,31,12,21,0.7209302325581395,0.5961538461538461,0.6526315789473683,11.518518518518519,27,9.0,31,9.727272727272727,22,5.56,25
Sonia Vihar Delhi DPCC,12,2,108,78,55,23,53,0.7051282051282052,0.5092592592592593,0.5913978494623656,8.195121951219512,41,6.5636363636363635,55,8.9375,32,4.918918918918919,37
Sonia Vihar Delhi DPCC,12,3,85,66,46,20,39,0.696969696969697,0.5411764705882353,0.609271523178808,9.382352941176471,34,7.586956521739131,46,9.88888888888889,27,5.645161290322581,31
Sonia Vihar Delhi DPCC,12,6,54,45,30,15,24,0.6666666666666666,0.5555555555555556,0.606060606060606,12.043478260869565,23,10.333333333333334,30,11.722222222222221,18,7.2,20
Sonia Vihar Delhi DPCC,24,2,104,78,52,26,52,0.6666666666666666,0.5,0.5714285714285715,8.114285714285714,35,5.8076923076923075,52,10.26086956521739,23,4.53125,32
Sonia Vihar Delhi DPCC,24,3,85,67,45,22,40,0.6716417910447762,0.5294117647058824,0.5921052631578948,9.857142857142858,28,6.511111111111111,45,12.38888888888889,18,5.037037037037037,27
Sonia Vihar Delhi DPCC,24,6,53,47,35,12,18,0.7446808510638298,0.660377358490566,0.7,11.590909090909092,22,7.571428571428571,35,14.214285714285714,14,5.681818181818182,22
Sri Aurobindo Marg Delhi DPCC,1,2,78,75,63,12,15,0.84,0.8076923076923077,0.8235294117647058,2.207547169811321,53,2.5714285714285716,63,2.8666666666666667,45,1.7547169811320755,53
Sri Aurobindo Marg Delhi DPCC,1,3,68,60,53,7,15,0.8833333333333333,0.7794117647058824,0.8281250000000001,2.4,45,2.849056603773585,53,3.0256410256410255,39,1.8444444444444446,45
Sri Aurobindo Marg Delhi DPCC,1,6,51,41,40,1,11,0.975609756097561,0.7843137254901961,0.8695652173913043,2.5555555555555554,36,3.325,40,3.0,31,1.878787878787879,33
Sri Aurobindo Marg Delhi DPCC,6,2,84,72,50,22,34,0.6944444444444444,0.5952380952380952,0.6410256410256411,9.36111111111111,36,8.84,50,15.793103448275861,29,8.818181818181818,33
Sri Aurobindo Marg Delhi DPCC,6,3,70,60,42,18,28,0.7,0.6,0.6461538461538462,10.064516129032258,31,10.547619047619047,42,16.76,25,9.586206896551724,29
Sri Aurobindo Marg Delhi DPCC,6,6,47,41,30,11,17,0.7317073170731707,0.6382978723404256,0.6818181818181819,10.576923076923077,26,11.766666666666667,30,16.571428571428573,21,9.25,24
Sri Aurobindo Marg Delhi DPCC,12,2,82,67,50,17,32,0.746268656716418,0.6097560975609756,0.6711409395973154,9.72972972972973,37,8.24,50,14.548387096774194,31,7.857142857142857,35
Sri Aurobindo Marg Delhi DPCC,12,3,68,61,46,15,22,0.7540983606557377,0.6764705882352942,0.7131782945736433,10.470588235294118,34,9.108695652173912,46,14.620689655172415,29,8.03125,32
Sri Aurobindo Marg Delhi DPCC,12,6,52,44,37,7,15,0.8409090909090909,0.7115384615384616,0.7708333333333333,12.384615384615385,26,11.405405405405405,37,15.956521739130435,23,9.423076923076923,26
Sri Aurobindo Marg Delhi DPCC,24,2,81,58,47,11,34,0.8103448275862069,0.5802469135802469,0.6762589928057554,8.424242424242424,33,7.468085106382978,47,11.2,25,5.733333333333333,30
Sri Aurobindo Marg Delhi DPCC,24,3,71,54,46,8,25,0.8518518518518519,0.647887323943662,0.7360000000000001,8.625,32,7.630434782608695,46,11.2,25,5.733333333333333,30
Sri Aurobindo Marg Delhi DPCC,24,6,54,45,38,7,16,0.8444444444444444,0.7037037037037037,0.7676767676767676,9.038461538461538,26,8.578947368421053,38,10.95,20,6.32,25
Vivek Vihar Delhi DPCC,1,2,103,98,86,12,17,0.8775510204081632,0.8349514563106796,0.8557213930348259,1.8108108108108107,74,3.988372093023256,86,1.5909090909090908,66,1.1842105263157894,76
Vivek Vihar Delhi DPCC,1,3,80,82,72,10,8,0.8780487804878049,0.9,0.888888888888889,2.033333333333333,60,4.625,72,1.849056603773585,53,1.2857142857142858,63
Vivek Vihar Delhi DPCC,1,6,51,51,44,7,7,0.8627450980392157,0.8627450980392157,0.8627450980392157,2.742857142857143,35,6.7272727272727275,44,2.0344827586206895,29,1.3888888888888888,36
Vivek Vihar Delhi DPCC,6,2,109,69,54,15,55,0.782608695652174,0.4954128440366973,0.6067415730337079,5.486486486486487,37,9.018518518518519,54,8.071428571428571,28,5.611111111111111,36
Vivek Vihar Delhi DPCC,6,3,83,64,47,17,36,0.734375,0.5662650602409639,0.6394557823129252,5.875,32,10.02127659574468,47,8.56,25,6.28125,32
Vivek Vihar Delhi DPCC,6,6,48,46,36,10,12,0.782608695652174,0.75,0.7659574468085107,6.137931034482759,29,12.75,36,8.869565217391305,23,6.655172413793103,29
Vivek Vihar Delhi DPCC,12,2,110,75,54,21,56,0.72,0.4909090909090909,0.5837837837837838,5.722222222222222,36,6.222222222222222,54,9.222222222222221,27,5.852941176470588,34
Vivek Vihar Delhi DPCC,12,3,85,66,45,21,40,0.6818181818181818,0.5294117647058824,0.5960264900662252,6.533333333333333,30,7.333333333333333,45,9.625,24,6.482758620689655,29
Vivek Vihar Delhi DPCC,12,6,53,55,40,15,13,0.7272727272727273,0.7547169811320755,0.7407407407407407,7.346153846153846,26,8.1,40,10.904761904761905,21,7.36,25
Vivek Vihar Delhi DPCC,24,2,112,90,60,30,52,0.6666666666666666,0.5357142857142857,0.594059405940594,5.487179487179487,39,5.333333333333333,60,5.482758620689655,29,5.589743589743589,39
Vivek Vihar Delhi DPCC,24,3,88,77,50,27,38,0.6493506493506493,0.5681818181818182,0.6060606060606061,5.875,32,6.36,50,5.208333333333333,24,6.03030303030303,33
Vivek Vihar Delhi DPCC,24,6,50,49,34,15,16,0.6938775510204082,0.68,0.686868686868687,7.2272727272727275,22,8.411764705882353,34,5.9375,16,8.045454545454545,22
Wazirpur Delhi DPCC,1,2,77,80,67,13,10,0.8375,0.8701298701298701,0.8535031847133757,1.96,50,4.417910447761194,67,1.5,42,0.9074074074074074,54
Wazirpur Delhi DPCC,1,3,63,65,54,11,9,0.8307692307692308,0.8571428571428571,0.84375,2.05,40,5.222222222222222,54,1.696969696969697,33,0.9285714285714286,42
Wazirpur Delhi DPCC,1,6,44,47,42,5,2,0.8936170212765957,0.9545454545454546,0.9230769230769231,2.433333333333333,30,6.333333333333333,42,2.1666666666666665,24,1.03125,32
Wazirpur Delhi DPCC,6,2,85,66,53,13,32,0.803030303030303,0.6235294117647059,0.7019867549668874,8.11111111111111,27,7.2075471698113205,53,8.333333333333334,21,3.7241379310344827,29
Wazirpur Delhi DPCC,6,3,69,57,44,13,25,0.7719298245614035,0.6376811594202898,0.6984126984126984,7.708333333333333,24,7.75,44,4.944444444444445,18,2.96,25
Wazirpur Delhi DPCC,6,6,41,41,31,10,10,0.7560975609756098,0.7560975609756098,0.7560975609756099,7.85,20,10.32258064516129,31,4.142857142857143,14,3.45,20
Wazirpur Delhi DPCC,12,2,86,76,55,21,31,0.7236842105263158,0.6395348837209303,0.6790123456790124,4.777777777777778,27,5.7272727272727275,55,6.588235294117647,17,4.111111111111111,27
Wazirpur Delhi DPCC,12,3,71,60,47,13,24,0.7833333333333333,0.6619718309859155,0.717557251908397,3.608695652173913,23,5.617021276595745,47,4.466666666666667,15,2.96,25
Wazirpur Delhi DPCC,12,6,48,43,38,5,10,0.8837209302325582,0.7916666666666666,0.8351648351648352,3.8947368421052633,19,6.631578947368421,38,3.75,12,3.4210526315789473,19
Wazirpur Delhi DPCC,24,2,81,71,52,19,29,0.7323943661971831,0.6419753086419753,0.6842105263157894,6.241379310344827,29,6.230769230769231,52,7.75,20,3.7586206896551726,29
Wazirpur Delhi DPCC,24,3,66,61,42,19,24,0.6885245901639344,0.6363636363636364,0.6614173228346456,7.6,20,7.190476190476191,42,8.615384615384615,13,4.090909090909091,22
Wazirpur Delhi DPCC,24,6,47,44,36,8,11,0.8181818181818182,0.7659574468085106,0.7912087912087913,8.944444444444445,18,8.36111111111111,36,8.916666666666666,12,4.25,20
